Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_2,J_1,J_0,J_-1,J_-2,Avg_last_5_games,Value
5,FC Barcelona,Lewandowski,DL,0,100,0,0,23,11.5,"['6', '17', 0, 0, 0]",6,17,0,0,0,4.6,33080000
5,FC Barcelona,Ansu Fati,DL,0,0,0,0,20,10,"['4', '16', 0, 0, 0]",4,16,0,0,0,4.0,16610000
5,FC Barcelona,Dembélé,DL,0,100,0,0,15,7.5,"['7', '8', 0, 0, 0]",7,8,0,0,0,3.0,19300000
5,FC Barcelona,Raphinha,DL,0,50,0,0,10,5,"['6', '4', 0, 0, 0]",6,4,0,0,0,2.0,19110000
5,FC Barcelona,Aubameyang,DL,0,0,0,0,3,3,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6,10990000
6,Getafe CF,Diego Conde,PT,2,0,0,0,0,0,"['0', '4', 0, 0, 0]",0,4,0,0,0,0.8,240000
6,Getafe CF,Kiko Casilla,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,270000
6,Getafe CF,David Soria,PT,2,100,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,3360000
6,Getafe CF,Juan Iglesias,DF,2,100,0,0,9,4.5,"['5', '3', 0, 0, 0]",5,3,0,0,0,1.6,900000
6,Getafe CF,Domingos Duarte,DF,2,100,0,0,4,2,"['4', '-1', 0, 0, 0]",4,-1,0,0,0,0.6,2170000
6,Getafe CF,Djené,DF,2,100,0,0,2,1,"['1', '0', 0, 0, 0]",1,0,0,0,0,0.2,2520000
6,Getafe CF,Kofi,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,550000
6,Getafe CF,Omar Alderete,DF,2,0,1,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1790000
6,Getafe CF,Damián Suárez,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,2510000
6,Getafe CF,Gastón Álvarez,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,590000
6,Getafe CF,Mitrovic,DF,2,100,0,0,-1,-0.5,"['-1', '0', 0, 0, 0]",-1,0,0,0,0,-0.2,1280000
6,Getafe CF,Angileri,DF,2,100,0,0,-2,-1,"['1', '-3', 0, 0, 0]",1,-3,0,0,0,-0.4,1950000
6,Getafe CF,Mauro Arambarri,MD,2,100,0,0,10,5,"['6', '4', 0, 0, 0]",6,4,0,0,0,2.0,5130000
6,Getafe CF,Maksimovic,MD,1,100,0,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,3850000
6,Getafe CF,Jaime Seoane,MD,1,0,0,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,2160000
6,Getafe CF,Moi Parra,MD,0,0,0,0,0,0,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6,300000
6,Getafe CF,Aleñá,MD,0,100,0,0,1,0.5,"['0', '1', 0, 0, 0]",0,1,0,0,0,0.2,1460000
6,Getafe CF,Luis Milla,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,5960000
6,Getafe CF,Enes Ünal,DL,0,100,0,0,15,7.5,"['4', '11', 0, 0, 0]",4,11,0,0,0,3.0,11440000
6,Getafe CF,Portu,DL,0,0,0,0,3,1.5,"['3', '2', 0, 0, 0]",3,2,0,0,0,1.0,5970000
6,Getafe CF,Jaime Mata,DL,0,0,0,0,2,2,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,520000
6,Getafe CF,Borja Mayoral,DL,0,100,0,0,-1,-0.5,"['-1', '1', 0, 0, 0]",-1,1,0,0,0,0.0,6460000
7,Real Madrid CF,Courtois,PT,2,100,1,1,9,4.5,"['7', '2', 0, 0, 0]",7,2,0,0,0,1.8,8090000
7,Real Madrid CF,Lunin,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,470000
7,Real Madrid CF,Alaba,DF,2,50,1,0,19,9.5,"['14', '5', 0, 0, 0]",14,5,0,0,0,3.8,9860000
7,Real Madrid CF,Lucas Vázquez,DF,2,50,1,1,16,8,"['14', '2', 0, 0, 0]",14,2,0,0,0,3.2,4310000
7,Real Madrid CF,Ferland Mendy,DF,2,100,0,0,7,3.5,"['2', '5', 0, 0, 0]",2,5,0,0,0,1.4,5910000
7,Real Madrid CF,Rüdiger,DF,2,50,0,0,6,3,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,10750000
7,Real Madrid CF,Nacho Fernández,DF,2,50,0,0,4,4,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8,1820000
7,Real Madrid CF,Carvajal,DF,2,50,1,1,3,3,"['-', '3', 0, 0, 0]",0,3,0,0,0,0.6,5960000
7,Real Madrid CF,Éder Militão,DF,2,50,0,0,2,2,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,8180000
7,Real Madrid CF,Odriozola,DF,2,0,1,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,600000
7,Real Madrid CF,Jesús Vallejo,DF,2,0,1,1,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,620000
7,Real Madrid CF,Modric,MD,1,50,0,0,20,10,"['4', '16', 0, 0, 0]",4,16,0,0,0,4.0,13610000
7,Real Madrid CF,Fede Valverde,MD,1,100,0,0,20,10,"['8', '12', 0, 0, 0]",8,12,0,0,0,4.0,11820000
7,Real Madrid CF,Tchouaméni,MD,1,100,0,0,12,6,"['4', '8', 0, 0, 0]",4,8,0,0,0,2.4,7610000
7,Real Madrid CF,Camavinga,MD,1,100,0,0,9,4.5,"['9', '-', 0, 0, 0]",9,0,0,0,0,1.8,7420000
7,Real Madrid CF,Kroos,MD,2,50,0,0,9,9,"['4', '5', 0, 0, 0]",4,5,0,0,0,1.8,15160000
7,Real Madrid CF,Dani Ceballos,MD,2,0,0,0,6,3,"['3', '3', 0, 0, 0]",3,3,0,0,0,1.2,2480000
7,Real Madrid CF,Vinícius Júnior,DL,1,100,0,0,21,10.5,"['7', '14', 0, 0, 0]",7,14,0,0,0,4.2,26110000
7,Real Madrid CF,Benzema,DL,1,100,0,0,10,5,"['3', '7', 0, 0, 0]",3,7,0,0,0,2.0,28410000
7,Real Madrid CF,Asensio,DL,0,0,0,0,3,3,"['-', '3', 0, 0, 0]",0,3,0,0,0,0.6,4240000
7,Real Madrid CF,Eden Hazard,DL,0,0,0,0,1,0.5,"['4', '-3', 0, 0, 0]",4,-3,0,0,0,0.2,6480000
7,Real Madrid CF,Mariano Díaz,DL,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1430000
7,Real Madrid CF,Peter González,DL,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,650000
7,Real Madrid CF,Latasa,DL,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,740000
8,Rayo Vallecano de Madrid,Dimitrievski,PT,2,100,0,0,17,8.5,"['11', '6', 0, 0, 0]",11,6,0,0,0,3.4,3640000
8,Rayo Vallecano de Madrid,Miguel Morro,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,180000
8,Rayo Vallecano de Madrid,Diego López,PT,2,0,1,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,2620000
8,Rayo Vallecano de Madrid,Catena,DF,2,100,0,0,11,5.5,"['6', '5', 0, 0, 0]",6,5,0,0,0,2.2,4210000
8,Rayo Vallecano de Madrid,Fran García,DF,2,100,0,0,8,4,"['5', '3', 0, 0, 0]",5,3,0,0,0,1.6,3600000
8,Rayo Vallecano de Madrid,Balliu,DF,2,100,0,1,8,4,"['2', '6', 0, 0, 0]",2,6,0,0,0,1.6,1980000
8,Rayo Vallecano de Madrid,Mario Suárez,DF,2,0,0,1,2,2,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,480000
8,Rayo Vallecano de Madrid,Mario Hernández,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,410000
8,Rayo Vallecano de Madrid,Saveljich,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,790000
8,Rayo Vallecano de Madrid,Lejeune,DF,2,100,1,0,-1,-0.5,"['5', '-6', 0, 0, 0]",5,-6,0,0,0,-0.2,2320000
8,Rayo Vallecano de Madrid,Pathé Ciss,MD,2,100,0,0,19,9.5,"['7', '12', 0, 0, 0]",7,12,0,0,0,3.8,2190000
8,Rayo Vallecano de Madrid,Isi Palazón,MD,2,100,0,0,16,8,"['7', '9', 0, 0, 0]",7,9,0,0,0,3.2,4150000
8,Rayo Vallecano de Madrid,Álvaro García,MD,2,100,0,0,9,4.5,"['3', '6', 0, 0, 0]",3,6,0,0,0,1.8,7430000
8,Rayo Vallecano de Madrid,Unai López,MD,2,100,0,0,7,3.5,"['2', '5', 0, 0, 0]",2,5,0,0,0,1.4,930000
8,Rayo Vallecano de Madrid,Óscar Valentín,MD,1,0,0,0,6,3,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,2430000
8,Rayo Vallecano de Madrid,Salvi,MD,1,0,0,0,6,3,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2,600000
8,Rayo Vallecano de Madrid,Trejo,MD,1,100,0,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,6360000
8,Rayo Vallecano de Madrid,Pozo,MD,0,0,0,0,4,4,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8,630000
8,Rayo Vallecano de Madrid,Comesaña,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,2890000
8,Rayo Vallecano de Madrid,Álvaro Aguirre,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,210000
8,Rayo Vallecano de Madrid,Bebé,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1160000
8,Rayo Vallecano de Madrid,Randy Nteka,DL,0,0,0,0,4,4,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,1400000
8,Rayo Vallecano de Madrid,Sergio Camello,DL,0,100,0,0,4,2,"['-', '4', 0, 0, 0]",0,4,0,0,0,0.8,2380000
8,Rayo Vallecano de Madrid,Falcao,DL,0,0,0,0,3,1.5,"['2', '1', 0, 0, 0]",2,1,0,0,0,0.6,4450000
9,RCD Mallorca,Rajkovic,PT,2,100,0,0,12,6,"['11', '1', 0, 0, 0]",11,1,0,0,0,2.4,4000000
9,RCD Mallorca,Greif,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,240000
9,RCD Mallorca,Leo Román,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1040000
9,RCD Mallorca,Martin Valjent,DF,2,100,0,0,11,5.5,"['8', '3', 0, 0, 0]",8,3,0,0,0,2.2,1870000
9,RCD Mallorca,Maffeo,DF,2,100,0,0,9,4.5,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8,3350000
9,RCD Mallorca,Copete,DF,2,100,0,0,9,4.5,"['7', '2', 0, 0, 0]",7,2,0,0,0,1.8,2520000
9,RCD Mallorca,Raíllo,DF,2,100,1,0,8,4,"['5', '3', 0, 0, 0]",5,3,0,0,0,1.6,2800000
9,RCD Mallorca,Jaume Costa,DF,2,100,0,1,8,4,"['3', '5', 0, 0, 0]",3,5,0,0,0,1.6,1970000
9,RCD Mallorca,Braian Cufré,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,410000
